District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Yield_kg_ha
Solapur,Black,30,50,20,6.0,800,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1728.1
Solapur,Black,20,55,25,6.5,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1302.6
Solapur,Black,25,55,25,6.5,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1009.1
Solapur,Black,30,55,25,6.5,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1140.3
Solapur,Black,20,60,30,7.0,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1093.8
Solapur,Black,25,60,30,7.0,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,973.3
Solapur,Black,30,60,30,7.0,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,1335.9
Solapur,Black,20,40,40,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,972.6
Solapur,Black,25,40,40,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,728.6
Solapur,Black,30,40,40,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1199.2
Solapur,Black,20,45,20,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,831.2
Solapur,Black,25,45,20,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1108.6
Solapur,Black,30,45,20,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1070.8
Solapur,Black,20,50,25,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1051.3
Solapur,Black,25,50,25,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1789.7
Solapur,Black,30,50,25,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1295.9
Solapur,Black,20,55,30,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1368.9
Solapur,Black,25,55,30,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,842.9
Solapur,Black,30,55,30,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1140.7
Solapur,Black,20,60,35,6.5,600,20,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1373.1
Solapur,Black,25,60,35,6.5,600,20,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1049.3
Solapur,Black,30,60,35,6.5,600,20,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,1565.3
Solapur,Black,40,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM,898.2
Solapur,Black,45,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM,1059.2
Solapur,Black,50,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM,1010.6
Solapur,Black,55,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM,1144.1
Solapur,Black,60,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM,1007.4
Solapur,Black,40,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM,1084.5
Solapur,Black,45,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM,1094.0
Solapur,Black,50,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM,1008.9
Solapur,Black,55,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM,1229.1
Solapur,Black,60,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM,1188.9
Solapur,Black,40,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM,1098.5
Solapur,Black,45,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM,1042.4
Solapur,Black,50,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM,1259.8
Solapur,Black,55,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM,1082.9
Solapur,Black,60,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM,1073.8
Solapur,Black,40,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1129.1
Solapur,Black,45,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1409.0
Solapur,Black,50,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,884.5
Solapur,Black,55,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1255.8
Solapur,Black,60,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,793.1
Solapur,Black,40,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1164.6
Solapur,Black,45,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1407.2
Solapur,Black,50,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1219.7
Solapur,Black,55,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1167.2
Solapur,Black,60,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1040.9
Solapur,Black,40,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1125.0
Solapur,Black,45,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1079.0
Solapur,Black,50,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,988.6
Solapur,Black,55,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1078.9
Solapur,Black,60,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM,1168.4
Solapur,Black,40,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM,973.1
Solapur,Black,45,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM,969.4
Solapur,Black,50,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM,876.5
Solapur,Black,55,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM,1183.5
Solapur,Black,60,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM,1214.1
Solapur,Black,40,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM,1173.1
Solapur,Black,45,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM,1306.6
Solapur,Black,50,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM,1154.9
Solapur,Black,55,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM,1212.6
Solapur,Black,60,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM,1200.5
Solapur,Black,40,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM,1098.0
Solapur,Black,45,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM,1024.9
Solapur,Black,50,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM,1507.3
Solapur,Black,55,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM,1045.1
Solapur,Black,60,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM,1010.7
Solapur,Black,20,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok,947.0
Solapur,Black,25,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok,927.1
Solapur,Black,30,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok,722.0
Solapur,Black,20,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok,1058.1
Solapur,Black,25,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok,905.3
Solapur,Black,30,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok,777.3
Solapur,Black,20,50,30,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok,1049.2
Solapur,Black,25,50,30,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok,981.4
Solapur,Black,30,50,30,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok,745.2
Solapur,Black,20,40,25,6.0,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok,1120.3
Solapur,Black,25,40,25,6.0,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok,983.0
Solapur,Black,30,40,25,6.0,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok,901.6
Solapur,Black,20,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok,1112.1
Solapur,Black,25,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok,933.0
Solapur,Black,30,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok,911.9
Solapur,Black,20,50,20,7.0,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok,820.8
Solapur,Black,25,50,20,7.0,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok,980.8
Solapur,Black,30,50,20,7.0,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok,970.3
Solapur,Black,20,40,30,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok,894.7
Solapur,Black,25,40,30,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok,796.7
Solapur,Black,30,40,30,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok,914.6
Solapur,Black,20,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok,905.6
Solapur,Black,25,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok,746.4
Solapur,Black,30,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok,730.9
Solapur,Black,20,50,25,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok,970.8
Solapur,Black,25,50,25,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok,574.3
Solapur,Black,30,50,25,7.0,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok,931.2
Solapur,Red,30,20,20,6.0,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,773.3
Solapur,Red,35,20,20,6.0,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,1019.2
Solapur,Red,40,20,20,6.0,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,776.0
Solapur,Red,30,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,950.6
Solapur,Red,35,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,806.0
Solapur,Red,40,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,880.1
Solapur,Red,30,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,945.7
Solapur,Red,35,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,783.9
Solapur,Red,40,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,987.4
Solapur,Red,30,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,706.9
Solapur,Red,35,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,885.6
Solapur,Red,40,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,974.7
Solapur,Red,30,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,945.8
Solapur,Red,35,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,1123.3
Solapur,Red,40,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,753.3
Solapur,Red,30,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,659.3
Solapur,Red,35,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,714.5
Solapur,Red,40,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,945.9
Solapur,Black,60,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip8,590.4
Solapur,Black,65,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip9,551.4
Solapur,Black,70,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip10,426.6
Solapur,Black,75,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip11,623.7
Solapur,Black,80,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip12,418.6
Solapur,Black,60,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip13,654.2
Solapur,Black,65,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip14,830.0
Solapur,Black,70,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip15,576.8
Solapur,Black,75,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip16,600.9
Solapur,Black,80,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip17,491.5
Solapur,Black,60,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip18,348.9
Solapur,Black,65,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip19,472.8
Solapur,Black,70,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip20,424.2
Solapur,Black,75,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip21,389.2
Solapur,Black,80,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip22,715.6
Solapur,Black,60,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip23,567.3
Solapur,Black,65,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip24,580.0
Solapur,Black,70,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip25,510.6
Solapur,Black,75,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip26,526.3
Solapur,Black,80,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip27,646.1
Solapur,Black,60,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip28,532.6
Solapur,Black,65,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip29,591.9
Solapur,Black,70,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip30,519.1
Solapur,Black,75,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip31,505.6
Solapur,Black,80,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip32,397.1
Solapur,Black,60,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip33,331.9
Solapur,Black,65,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip34,507.4
Solapur,Black,70,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip35,541.4
Solapur,Black,75,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip36,405.7
Solapur,Black,80,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip37,535.3
Solapur,Black,60,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip38,544.8
Solapur,Black,65,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip39,318.9
Solapur,Black,70,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip40,448.0
Solapur,Black,75,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip41,586.4
Solapur,Black,80,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip42,586.1
Solapur,Black,60,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip43,418.2
Solapur,Black,65,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip44,553.8
Solapur,Black,70,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip45,644.1
Solapur,Black,75,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip46,620.8
Solapur,Black,80,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip47,532.6
Solapur,Black,60,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip48,485.0
Solapur,Black,65,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip49,470.0
Solapur,Black,70,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip50,583.4
Solapur,Black,75,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip51,557.2
Solapur,Black,80,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip52,603.4
Solapur,Black,60,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM8,501.2
Solapur,Black,65,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM9,559.4
Solapur,Black,70,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM10,501.1
Solapur,Black,75,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM11,560.0
Solapur,Black,80,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM12,568.9
Solapur,Black,60,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM13,434.3
Solapur,Black,65,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM14,350.7
Solapur,Black,70,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM15,636.2
Solapur,Black,75,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM16,528.6
Solapur,Black,80,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM17,361.9
Solapur,Black,60,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM18,439.2
Solapur,Black,65,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM19,565.4
Solapur,Black,70,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM20,478.4
Solapur,Black,75,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM21,460.2
Solapur,Black,80,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM22,623.9
Solapur,Black,60,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM23,404.0
Solapur,Black,65,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM24,425.8
Solapur,Black,70,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM25,510.8
Solapur,Black,75,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM26,527.2
Solapur,Black,80,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM27,537.7
Solapur,Black,60,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM28,579.1
Solapur,Black,65,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM29,520.5
Solapur,Black,70,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM30,546.8
Solapur,Black,75,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM31,484.7
Solapur,Black,80,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM32,513.6
Solapur,Black,60,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM33,508.0
Solapur,Black,65,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM34,518.6
Solapur,Black,70,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM35,567.2
Solapur,Black,75,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM36,550.5
Solapur,Black,80,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM37,508.8
Solapur,Black,60,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM38,423.6
Solapur,Black,65,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM39,497.4
Solapur,Black,70,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM40,491.0
Solapur,Black,75,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM41,510.8
Solapur,Black,80,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM42,680.3
Solapur,Black,60,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM43,458.0
Solapur,Black,65,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM44,539.4
Solapur,Black,70,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM45,595.9
Solapur,Black,75,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM46,515.1
Solapur,Black,80,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM47,707.9
Solapur,Black,60,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM48,467.3
Solapur,Black,65,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM49,527.8
Solapur,Black,70,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM50,434.6
Solapur,Black,75,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM51,473.8
Solapur,Black,80,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM52,526.1
Satara,Red,50,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,977.6
Satara,Red,55,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,906.9
Satara,Red,60,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,1041.5
Satara,Red,50,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,867.0
Satara,Red,55,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,835.7
Satara,Red,60,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,1274.2
Satara,Red,50,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,921.6
Satara,Red,55,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,767.5
Satara,Red,60,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,773.4
Satara,Red,50,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,743.2
Satara,Red,55,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,1013.5
Satara,Red,60,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,830.4
Satara,Red,50,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,880.8
Satara,Red,55,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,856.7
Satara,Red,60,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,971.2
Satara,Red,50,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,762.6
Satara,Red,55,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,732.0
Satara,Red,60,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,921.6
Satara,Black,40,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok,958.7
Satara,Black,45,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok,928.4
Satara,Black,50,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok,789.2
Satara,Black,40,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok,991.8
Satara,Black,45,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok,814.3
Satara,Black,50,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok,845.1
Satara,Black,40,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok,767.7
Satara,Black,45,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok,1048.5
Satara,Black,50,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok,968.7
Satara,Black,40,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok,982.6
Satara,Black,45,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok,1067.2
Satara,Black,50,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok,1269.9
Satara,Red,80,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,1075.8
Satara,Red,85,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,1744.2
Satara,Red,90,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,1833.2
Satara,Red,95,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,1676.8
Satara,Red,100,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,1524.9
Satara,Red,105,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,2068.6
Satara,Red,110,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,1437.1
Satara,Red,115,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,2522.9
Satara,Red,120,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,2332.1
Satara,Red,80,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,2633.6
Satara,Red,85,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,2659.9
Satara,Red,90,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,2734.6
Satara,Red,95,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,2053.6
Satara,Red,100,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,3824.6
Satara,Red,105,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,2496.7
Satara,Red,110,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,1011.6
Satara,Red,115,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,1628.3
Satara,Red,120,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,1104.6
Satara,Red,80,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,2290.5
Satara,Red,85,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,2200.3
Satara,Red,90,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,1964.7
Satara,Red,95,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,3705.4
Satara,Red,100,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,2689.9
Satara,Red,105,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,2822.2
